201405231215,0,2
201405201559,0,3
201405202325,0,1
201405231125,0,2
201405201045,0,1
201405201455,0,6
201405201039,0,6
201405201049,0,3
201405201053,0,6
201405201548,0,1
201405201545,0,2
201405202327,0,3
201405201113,0,0
201405201308,0,2
201405221456,0,2
201405201557,0,1
201405231203,0,4
201405221530,0,1
201405201532,0,5
201405201043,0,4
201405231146,0,4
