201405221517,1,0
201405041722,1,2
201405041720,1,3
201405212218,1,3
201405241802,1,5
201405191457,1,7
201405191506,1,0
201405221451,1,5
201405051809,1,6
201405221506,1,6
201405221453,1,4
201405231138,1,3
201405202103,1,4
201405031632,1,2
201405231148,1,5
201405201106,1,2
201405031629,1,5
201405191507,1,6
201405221519,1,1
201405231210,1,1
201405221502,1,4
